Year,Field,Rank,University,Count
2020,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Other Lecturers,UZH,0
2020,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Assistants & Research Staff,UZH,0
2020,8.1 Zentrale Verwaltung,Professors,UZH,0
2020,8.1 Zentrale Verwaltung,Other Lecturers,UZH,0
2020,8.1 Zentrale Verwaltung,Assistants & Research Staff,UZH,13
2020,8.2 Zentrale Bibliotheken,Professors,UZH,0
2020,8.2 Zentrale Bibliotheken,Other Lecturers,UZH,0
2020,8.2 Zentrale Bibliotheken,Assistants & Research Staff,UZH,0
2020,8.3 Technische Dienste und Logistik,Professors,UZH,0
2020,8.3 Technische Dienste und Logistik,Other Lecturers,UZH,0
2020,8.3 Technische Dienste und Logistik,Assistants & Research Staff,UZH,0
2020,8.4 Dienstleistungen für Mitarbeitende und Studierende,Professors,UZH,0
2020,8.4 Dienstleistungen für Mitarbeitende und Studierende,Other Lecturers,UZH,5
2020,8.4 Dienstleistungen für Mitarbeitende und Studierende,Assistants & Research Staff,UZH,0
2021,1.1 Theologie,Professors,UZH,15
2021,1.1 Theologie,Other Lecturers,UZH,36
2021,1.1 Theologie,Assistants & Research Staff,UZH,112
2021,1.2 Sprach- und Literaturwissenschaften,Professors,UZH,61
2021,1.2 Sprach- und Literaturwissenschaften,Other Lecturers,UZH,77
2021,1.2 Sprach- und Literaturwissenschaften,Assistants & Research Staff,UZH,534
2021,1.3 Historische und Kulturwissenschaften,Professors,UZH,51
2021,1.3 Historische und Kulturwissenschaften,Other Lecturers,UZH,84
2021,1.3 Historische und Kulturwissenschaften,Assistants & Research Staff,UZH,340
2021,1.4 Sozialwissenschaften,Professors,UZH,78
2021,1.4 Sozialwissenschaften,Other Lecturers,UZH,138
2021,1.4 Sozialwissenschaften,Assistants & Research Staff,UZH,589
2021,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Professors,UZH,0
2021,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Other Lecturers,UZH,162
2021,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Assistants & Research Staff,UZH,18
2021,2 Wirtschaftswissenschaften,Professors,UZH,75
2021,2 Wirtschaftswissenschaften,Other Lecturers,UZH,123
2021,2 Wirtschaftswissenschaften,Assistants & Research Staff,UZH,327
2021,3 Recht,Professors,UZH,55
2021,3 Recht,Other Lecturers,UZH,152
2021,3 Recht,Assistants & Research Staff,UZH,354
2021,4.1 Exakte Wissenschaften,Professors,UZH,61
2021,4.1 Exakte Wissenschaften,Other Lecturers,UZH,56
2021,4.1 Exakte Wissenschaften,Assistants & Research Staff,UZH,438
2021,4.2 Naturwissenschaften,Professors,UZH,84
2021,4.2 Naturwissenschaften,Other Lecturers,UZH,157
2021,4.2 Naturwissenschaften,Assistants & Research Staff,UZH,962
2021,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Professors,UZH,0
2021,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Other Lecturers,UZH,42
2021,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Assistants & Research Staff,UZH,20
2021,5.1 Humanmedizin,Professors,UZH,189
2021,5.1 Humanmedizin,Other Lecturers,UZH,2111
2021,5.1 Humanmedizin,Assistants & Research Staff,UZH,1538
2021,5.2 Zahnmedizin,Professors,UZH,10
2021,5.2 Zahnmedizin,Other Lecturers,UZH,62
2021,5.2 Zahnmedizin,Assistants & Research Staff,UZH,137
2021,5.3 Veterinärmedizin,Professors,UZH,37
2021,5.3 Veterinärmedizin,Other Lecturers,UZH,37
2021,5.3 Veterinärmedizin,Assistants & Research Staff,UZH,444
2021,5.4 Pharmazie,Professors,UZH,0
2021,5.4 Pharmazie,Other Lecturers,UZH,0
2021,5.4 Pharmazie,Assistants & Research Staff,UZH,0
2021,5.5 Medizin und Pharmazie übergreifend/übrige,Professors,UZH,0
2021,5.5 Medizin und Pharmazie übergreifend/übrige,Other Lecturers,UZH,0
2021,5.5 Medizin und Pharmazie übergreifend/übrige,Assistants & Research Staff,UZH,0
2021,6.1 Bauwesen und Geodäsie,Professors,UZH,0
2021,6.1 Bauwesen und Geodäsie,Other Lecturers,UZH,0
2021,6.1 Bauwesen und Geodäsie,Assistants & Research Staff,UZH,0
2021,6.2 Maschinen- und Elektroingenieurwissenschaften,Professors,UZH,0
2021,6.2 Maschinen- und Elektroingenieurwissenschaften,Other Lecturers,UZH,0
2021,6.2 Maschinen- und Elektroingenieurwissenschaften,Assistants & Research Staff,UZH,0
2021,6.3 Agrar- und Forstwissenschaften,Professors,UZH,0
2021,6.3 Agrar- und Forstwissenschaften,Other Lecturers,UZH,0
2021,6.3 Agrar- und Forstwissenschaften,Assistants & Research Staff,UZH,0
2021,6.4 Technische Wissenschaften übergreifend/übrige,Professors,UZH,0
2021,6.4 Technische Wissenschaften übergreifend/übrige,Other Lecturers,UZH,0
2021,6.4 Technische Wissenschaften übergreifend/übrige,Assistants & Research Staff,UZH,0
2021,7 Interdisziplinäre und Andere,Professors,UZH,0
2021,7 Interdisziplinäre und Andere,Other Lecturers,UZH,0
2021,7 Interdisziplinäre und Andere,Assistants & Research Staff,UZH,1
2021,8.5 Zentrale Verwaltung (bis 2001),Professors,UZH,0
2021,8.5 Zentrale Verwaltung (bis 2001),Other Lecturers,UZH,0
2021,8.5 Zentrale Verwaltung (bis 2001),Assistants & Research Staff,UZH,0
2021,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Professors,UZH,0
2021,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Other Lecturers,UZH,0
2021,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Assistants & Research Staff,UZH,0
2021,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Professors,UZH,0
2021,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Other Lecturers,UZH,0
2021,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Assistants & Research Staff,UZH,0
2021,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Professors,UZH,0
2021,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Other Lecturers,UZH,0
2021,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Assistants & Research Staff,UZH,0
2021,99.99 Fach nicht zuteilbar,Professors,UZH,0
2021,99.99 Fach nicht zuteilbar,Other Lecturers,UZH,0
2021,99.99 Fach nicht zuteilbar,Assistants & Research Staff,UZH,5
2021,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Professors,UZH,0
2021,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Other Lecturers,UZH,0
2021,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Assistants & Research Staff,UZH,0
2021,8.1 Zentrale Verwaltung,Professors,UZH,0
2021,8.1 Zentrale Verwaltung,Other Lecturers,UZH,2
2021,8.1 Zentrale Verwaltung,Assistants & Research Staff,UZH,22
2021,8.2 Zentrale Bibliotheken,Professors,UZH,0
2021,8.2 Zentrale Bibliotheken,Other Lecturers,UZH,0
2021,8.2 Zentrale Bibliotheken,Assistants & Research Staff,UZH,0
2021,8.3 Technische Dienste und Logistik,Professors,UZH,0
2021,8.3 Technische Dienste und Logistik,Other Lecturers,UZH,0
2021,8.3 Technische Dienste und Logistik,Assistants & Research Staff,UZH,0
2021,8.4 Dienstleistungen für Mitarbeitende und Studierende,Professors,UZH,0
2021,8.4 Dienstleistungen für Mitarbeitende und Studierende,Other Lecturers,UZH,6
2021,8.4 Dienstleistungen für Mitarbeitende und Studierende,Assistants & Research Staff,UZH,2
2022,1.1 Theologie,Professors,UZH,15
2022,1.1 Theologie,Other Lecturers,UZH,51
2022,1.1 Theologie,Assistants & Research Staff,UZH,112
2022,1.2 Sprach- und Literaturwissenschaften,Professors,UZH,63
2022,1.2 Sprach- und Literaturwissenschaften,Other Lecturers,UZH,69
2022,1.2 Sprach- und Literaturwissenschaften,Assistants & Research Staff,UZH,507
2022,1.3 Historische und Kulturwissenschaften,Professors,UZH,51
2022,1.3 Historische und Kulturwissenschaften,Other Lecturers,UZH,112
2022,1.3 Historische und Kulturwissenschaften,Assistants & Research Staff,UZH,317
2022,1.4 Sozialwissenschaften,Professors,UZH,75
2022,1.4 Sozialwissenschaften,Other Lecturers,UZH,128
2022,1.4 Sozialwissenschaften,Assistants & Research Staff,UZH,542
2022,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Professors,UZH,0
2022,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Other Lecturers,UZH,268
2022,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Assistants & Research Staff,UZH,9
2022,2 Wirtschaftswissenschaften,Professors,UZH,75
2022,2 Wirtschaftswissenschaften,Other Lecturers,UZH,181
2022,2 Wirtschaftswissenschaften,Assistants & Research Staff,UZH,308
2022,3 Recht,Professors,UZH,55
2022,3 Recht,Other Lecturers,UZH,246
2022,3 Recht,Assistants & Research Staff,UZH,379
2022,4.1 Exakte Wissenschaften,Professors,UZH,61
2022,4.1 Exakte Wissenschaften,Other Lecturers,UZH,68
2022,4.1 Exakte Wissenschaften,Assistants & Research Staff,UZH,447
2022,4.2 Naturwissenschaften,Professors,UZH,91
2022,4.2 Naturwissenschaften,Other Lecturers,UZH,207
2022,4.2 Naturwissenschaften,Assistants & Research Staff,UZH,957
2022,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Professors,UZH,0
2022,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Other Lecturers,UZH,101
2022,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Assistants & Research Staff,UZH,23
2022,5.1 Humanmedizin,Professors,UZH,190
2022,5.1 Humanmedizin,Other Lecturers,UZH,2044
2022,5.1 Humanmedizin,Assistants & Research Staff,UZH,1502
2022,5.2 Zahnmedizin,Professors,UZH,8
2022,5.2 Zahnmedizin,Other Lecturers,UZH,74
2022,5.2 Zahnmedizin,Assistants & Research Staff,UZH,114
2022,5.3 Veterinärmedizin,Professors,UZH,36
2022,5.3 Veterinärmedizin,Other Lecturers,UZH,75
2022,5.3 Veterinärmedizin,Assistants & Research Staff,UZH,426
2022,5.4 Pharmazie,Professors,UZH,0
2022,5.4 Pharmazie,Other Lecturers,UZH,0
2022,5.4 Pharmazie,Assistants & Research Staff,UZH,0
2022,5.5 Medizin und Pharmazie übergreifend/übrige,Professors,UZH,0
2022,5.5 Medizin und Pharmazie übergreifend/übrige,Other Lecturers,UZH,0
2022,5.5 Medizin und Pharmazie übergreifend/übrige,Assistants & Research Staff,UZH,0
2022,6.1 Bauwesen und Geodäsie,Professors,UZH,0
2022,6.1 Bauwesen und Geodäsie,Other Lecturers,UZH,0
2022,6.1 Bauwesen und Geodäsie,Assistants & Research Staff,UZH,0
2022,6.2 Maschinen- und Elektroingenieurwissenschaften,Professors,UZH,0
2022,6.2 Maschinen- und Elektroingenieurwissenschaften,Other Lecturers,UZH,0
2022,6.2 Maschinen- und Elektroingenieurwissenschaften,Assistants & Research Staff,UZH,0
2022,6.3 Agrar- und Forstwissenschaften,Professors,UZH,0
2022,6.3 Agrar- und Forstwissenschaften,Other Lecturers,UZH,0
2022,6.3 Agrar- und Forstwissenschaften,Assistants & Research Staff,UZH,0
2022,6.4 Technische Wissenschaften übergreifend/übrige,Professors,UZH,0
2022,6.4 Technische Wissenschaften übergreifend/übrige,Other Lecturers,UZH,0
2022,6.4 Technische Wissenschaften übergreifend/übrige,Assistants & Research Staff,UZH,0
2022,7 Interdisziplinäre und Andere,Professors,UZH,0
2022,7 Interdisziplinäre und Andere,Other Lecturers,UZH,0
2022,7 Interdisziplinäre und Andere,Assistants & Research Staff,UZH,0
2022,8.5 Zentrale Verwaltung (bis 2001),Professors,UZH,0
2022,8.5 Zentrale Verwaltung (bis 2001),Other Lecturers,UZH,0
2022,8.5 Zentrale Verwaltung (bis 2001),Assistants & Research Staff,UZH,0
2022,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Professors,UZH,0
2022,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Other Lecturers,UZH,0
2022,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Assistants & Research Staff,UZH,0
2022,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Professors,UZH,0
2022,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Other Lecturers,UZH,0
2022,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Assistants & Research Staff,UZH,0
2022,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Professors,UZH,0
2022,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Other Lecturers,UZH,0
2022,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Assistants & Research Staff,UZH,0
2022,99.99 Fach nicht zuteilbar,Professors,UZH,0
2022,99.99 Fach nicht zuteilbar,Other Lecturers,UZH,2
2022,99.99 Fach nicht zuteilbar,Assistants & Research Staff,UZH,12
2022,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Professors,UZH,0
2022,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Other Lecturers,UZH,0
2022,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Assistants & Research Staff,UZH,0
2022,8.1 Zentrale Verwaltung,Professors,UZH,1
2022,8.1 Zentrale Verwaltung,Other Lecturers,UZH,8
2022,8.1 Zentrale Verwaltung,Assistants & Research Staff,UZH,12
2022,8.2 Zentrale Bibliotheken,Professors,UZH,0
2022,8.2 Zentrale Bibliotheken,Other Lecturers,UZH,0
2022,8.2 Zentrale Bibliotheken,Assistants & Research Staff,UZH,0
2022,8.3 Technische Dienste und Logistik,Professors,UZH,0
2022,8.3 Technische Dienste und Logistik,Other Lecturers,UZH,0
2022,8.3 Technische Dienste und Logistik,Assistants & Research Staff,UZH,0
2022,8.4 Dienstleistungen für Mitarbeitende und Studierende,Professors,UZH,0
2022,8.4 Dienstleistungen für Mitarbeitende und Studierende,Other Lecturers,UZH,1
2022,8.4 Dienstleistungen für Mitarbeitende und Studierende,Assistants & Research Staff,UZH,0
2023,1.1 Theologie,Professors,UZH,17
2023,1.1 Theologie,Other Lecturers,UZH,35
2023,1.1 Theologie,Assistants & Research Staff,UZH,97
2023,1.2 Sprach- und Literaturwissenschaften,Professors,UZH,57
2023,1.2 Sprach- und Literaturwissenschaften,Other Lecturers,UZH,73
2023,1.2 Sprach- und Literaturwissenschaften,Assistants & Research Staff,UZH,495
2023,1.3 Historische und Kulturwissenschaften,Professors,UZH,52
2023,1.3 Historische und Kulturwissenschaften,Other Lecturers,UZH,64
2023,1.3 Historische und Kulturwissenschaften,Assistants & Research Staff,UZH,338
2023,1.4 Sozialwissenschaften,Professors,UZH,71
2023,1.4 Sozialwissenschaften,Other Lecturers,UZH,98
2023,1.4 Sozialwissenschaften,Assistants & Research Staff,UZH,515
2023,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Professors,UZH,0
2023,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Other Lecturers,UZH,140
2023,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Assistants & Research Staff,UZH,9
2023,2 Wirtschaftswissenschaften,Professors,UZH,76
2023,2 Wirtschaftswissenschaften,Other Lecturers,UZH,118
2023,2 Wirtschaftswissenschaften,Assistants & Research Staff,UZH,303
2023,3 Recht,Professors,UZH,60
2023,3 Recht,Other Lecturers,UZH,145
2023,3 Recht,Assistants & Research Staff,UZH,391
2023,4.1 Exakte Wissenschaften,Professors,UZH,64
2023,4.1 Exakte Wissenschaften,Other Lecturers,UZH,46
2023,4.1 Exakte Wissenschaften,Assistants & Research Staff,UZH,422
2023,4.2 Naturwissenschaften,Professors,UZH,91
2023,4.2 Naturwissenschaften,Other Lecturers,UZH,161
2023,4.2 Naturwissenschaften,Assistants & Research Staff,UZH,998
2023,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Professors,UZH,0
2023,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Other Lecturers,UZH,31
2023,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Assistants & Research Staff,UZH,21
2023,5.1 Humanmedizin,Professors,UZH,193
2023,5.1 Humanmedizin,Other Lecturers,UZH,2420
2023,5.1 Humanmedizin,Assistants & Research Staff,UZH,1507
2023,5.2 Zahnmedizin,Professors,UZH,8
2023,5.2 Zahnmedizin,Other Lecturers,UZH,47
2023,5.2 Zahnmedizin,Assistants & Research Staff,UZH,118
2023,5.3 Veterinärmedizin,Professors,UZH,36
2023,5.3 Veterinärmedizin,Other Lecturers,UZH,32
2023,5.3 Veterinärmedizin,Assistants & Research Staff,UZH,451
2023,5.4 Pharmazie,Professors,UZH,0
2023,5.4 Pharmazie,Other Lecturers,UZH,0
2023,5.4 Pharmazie,Assistants & Research Staff,UZH,0
2023,5.5 Medizin und Pharmazie übergreifend/übrige,Professors,UZH,0
2023,5.5 Medizin und Pharmazie übergreifend/übrige,Other Lecturers,UZH,0
2023,5.5 Medizin und Pharmazie übergreifend/übrige,Assistants & Research Staff,UZH,0
2023,6.1 Bauwesen und Geodäsie,Professors,UZH,0
2023,6.1 Bauwesen und Geodäsie,Other Lecturers,UZH,0
2023,6.1 Bauwesen und Geodäsie,Assistants & Research Staff,UZH,0
2023,6.2 Maschinen- und Elektroingenieurwissenschaften,Professors,UZH,0
2023,6.2 Maschinen- und Elektroingenieurwissenschaften,Other Lecturers,UZH,0
2023,6.2 Maschinen- und Elektroingenieurwissenschaften,Assistants & Research Staff,UZH,0
2023,6.3 Agrar- und Forstwissenschaften,Professors,UZH,0
2023,6.3 Agrar- und Forstwissenschaften,Other Lecturers,UZH,0
2023,6.3 Agrar- und Forstwissenschaften,Assistants & Research Staff,UZH,0
2023,6.4 Technische Wissenschaften übergreifend/übrige,Professors,UZH,0
2023,6.4 Technische Wissenschaften übergreifend/übrige,Other Lecturers,UZH,0
2023,6.4 Technische Wissenschaften übergreifend/übrige,Assistants & Research Staff,UZH,0
2023,7 Interdisziplinäre und Andere,Professors,UZH,0
2023,7 Interdisziplinäre und Andere,Other Lecturers,UZH,0
2023,7 Interdisziplinäre und Andere,Assistants & Research Staff,UZH,0
2023,8.5 Zentrale Verwaltung (bis 2001),Professors,UZH,0
2023,8.5 Zentrale Verwaltung (bis 2001),Other Lecturers,UZH,0
2023,8.5 Zentrale Verwaltung (bis 2001),Assistants & Research Staff,UZH,0
2023,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Professors,UZH,0
2023,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Other Lecturers,UZH,0
2023,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Assistants & Research Staff,UZH,0
2023,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Professors,UZH,0
2023,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Other Lecturers,UZH,0
2023,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Assistants & Research Staff,UZH,0
2023,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Professors,UZH,0
2023,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Other Lecturers,UZH,0
2023,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Assistants & Research Staff,UZH,0
2023,99.99 Fach nicht zuteilbar,Professors,UZH,0
2023,99.99 Fach nicht zuteilbar,Other Lecturers,UZH,3
2023,99.99 Fach nicht zuteilbar,Assistants & Research Staff,UZH,10
2023,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Professors,UZH,0
2023,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Other Lecturers,UZH,0
2023,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Assistants & Research Staff,UZH,0
2023,8.1 Zentrale Verwaltung,Professors,UZH,1
2023,8.1 Zentrale Verwaltung,Other Lecturers,UZH,4
2023,8.1 Zentrale Verwaltung,Assistants & Research Staff,UZH,27
2023,8.2 Zentrale Bibliotheken,Professors,UZH,0
2023,8.2 Zentrale Bibliotheken,Other Lecturers,UZH,0
2023,8.2 Zentrale Bibliotheken,Assistants & Research Staff,UZH,0
2023,8.3 Technische Dienste und Logistik,Professors,UZH,0
2023,8.3 Technische Dienste und Logistik,Other Lecturers,UZH,0
2023,8.3 Technische Dienste und Logistik,Assistants & Research Staff,UZH,0
2023,8.4 Dienstleistungen für Mitarbeitende und Studierende,Professors,UZH,0
2023,8.4 Dienstleistungen für Mitarbeitende und Studierende,Other Lecturers,UZH,6
2023,8.4 Dienstleistungen für Mitarbeitende und Studierende,Assistants & Research Staff,UZH,0
2024,1.1 Theologie,Professors,UZH,17
2024,1.1 Theologie,Other Lecturers,UZH,49
2024,1.1 Theologie,Assistants & Research Staff,UZH,93
2024,1.2 Sprach- und Literaturwissenschaften,Professors,UZH,57
2024,1.2 Sprach- und Literaturwissenschaften,Other Lecturers,UZH,88
2024,1.2 Sprach- und Literaturwissenschaften,Assistants & Research Staff,UZH,502
2024,1.3 Historische und Kulturwissenschaften,Professors,UZH,53
2024,1.3 Historische und Kulturwissenschaften,Other Lecturers,UZH,93
2024,1.3 Historische und Kulturwissenschaften,Assistants & Research Staff,UZH,324
2024,1.4 Sozialwissenschaften,Professors,UZH,74
2024,1.4 Sozialwissenschaften,Other Lecturers,UZH,122
2024,1.4 Sozialwissenschaften,Assistants & Research Staff,UZH,564
2024,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Professors,UZH,0
2024,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Other Lecturers,UZH,154
2024,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Assistants & Research Staff,UZH,7
2024,2 Wirtschaftswissenschaften,Professors,UZH,83
2024,2 Wirtschaftswissenschaften,Other Lecturers,UZH,130
2024,2 Wirtschaftswissenschaften,Assistants & Research Staff,UZH,299
2024,3 Recht,Professors,UZH,58
